company_name,sector,funding_total_usd,company_age,target,Giants,No Budget,Competition,Poor Market Fit,Acquisition Stagnation,Platform Dependency,Monetization Failure,Niche Limits,Execution Flaws,Trend Shifts,Toxicity/Trust Issues,Regulatory Pressure,Overhype,High Operational Costs
VECTOR INC.,0,0.0,2026,1,0,0,0,0,0,0.0,0,0,0,0,0.0,0.0,0.0,0.0
Veeco Instruments,Hardware + Software,4800000.0,81,1,0,0,0,0,0,0.0,0,0,0,0,0.0,0.0,0.0,0.0
Veenome,Advertising|Video,2489970.0,15,1,0,0,0,0,0,0.0,0,0,0,0,0.0,0.0,0.0,0.0
Veeseo,Local Search|Reviews and Recommendations|Video,0.0,2026,1,0,0,0,0,0,0.0,0,0,0,0,0.0,0.0,0.0,0.0
Veeva,Content|CRM|Enterprise Software|Life Sciences|Software,4000000.0,19,1,0,0,0,0,0,0.0,0,0,0,0,0.0,0.0,0.0,0.0
Vega-Chi,Finance,3209407.0,2026,1,0,0,0,0,0,0.0,0,0,0,0,0.0,0.0,0.0,0.0
Vehicle Production Group,Architecture|Automotive|Mobility,160000000.0,2026,1,0,0,0,0,0,0.0,0,0,0,0,0.0,0.0,0.0,0.0
Vela Systems,Construction|iPad|Mobile|Software,23831328.0,21,1,0,0,0,0,0,0.0,0,0,0,0,0.0,0.0,0.0,0.0
Velio Communications,Communications Infrastructure|Media|Telecommunications,95000000.0,2026,1,0,0,0,0,0,0.0,0,0,0,0,0.0,0.0,0.0,0.0
Velocimed,Health Care|Medical|Medical Devices,34500000.0,23,1,0,0,0,0,0,0.0,0,0,0,0,0.0,0.0,0.0,0.0
Velocix,Content Delivery|Games|Video,70000000.0,24,1,0,0,0,0,0,0.0,0,0,0,0,0.0,0.0,0.0,0.0
velos,Advertising|Analytics|Health Care|Information Technology|Optimization,5875000.0,19,1,0,0,0,0,0,0.0,0,0,0,0,0.0,0.0,0.0,0.0
Velteo,Consulting|CRM|SaaS,0.0,17,1,0,0,0,0,0,0.0,0,0,0,0,0.0,0.0,0.0,0.0
Velti,App Marketing|Mobile,32034118.0,25,1,0,0,0,0,0,0.0,0,0,0,0,0.0,0.0,0.0,0.0
Venda,E-Commerce,26000000.0,28,1,0,0,0,0,0,0.0,0,0,0,0,0.0,0.0,0.0,0.0
Vendavo,B2B|Enterprises|Software,21000000.0,26,1,0,0,0,0,0,0.0,0,0,0,0,0.0,0.0,0.0,0.0
Vendormate,Consulting|Health and Wellness|Outsourcing,0.0,21,1,0,0,0,0,0,0.0,0,0,0,0,0.0,0.0,0.0,0.0
VendorSafe Technologies,Network Security|Security|Small and Medium Businesses,845556.0,2026,1,0,0,0,0,0,0.0,0,0,0,0,0.0,0.0,0.0,0.0
Venetica,Entertainment|Games|Video Games,7000000.0,2026,1,0,0,0,0,0,0.0,0,0,0,0,0.0,0.0,0.0,0.0
Venmo,Finance|Mobile|Payments,1300000.0,17,1,0,0,0,0,0,0.0,0,0,0,0,0.0,0.0,0.0,0.0
VentriPoint Diagnostics,Biotechnology,4860797.0,2026,1,0,0,0,0,0,0.0,0,0,0,0,0.0,0.0,0.0,0.0
Ventrus Biosciences,Biotechnology|Health Care,2725000.0,21,1,0,0,0,0,0,0.0,0,0,0,0,0.0,0.0,0.0,0.0
Venture Infotek Global Private,Software,20000000.0,29,1,0,0,0,0,0,0.0,0,0,0,0,0.0,0.0,0.0,0.0
Veoh,Content|Databases|Games|Startups|Television|Video,70750000.0,22,1,0,0,0,0,0,0.0,0,0,0,0,0.0,0.0,0.0,0.0
Veotag,Curated Web,1950000.0,2026,1,0,0,0,0,0,0.0,0,0,0,0,0.0,0.0,0.0,0.0
Veracyte,Biotechnology|Health Care|Health Diagnostics,70950000.0,18,1,0,0,0,0,0,0.0,0,0,0,0,0.0,0.0,0.0,0.0
Verastem,Biotechnology|Health Care,70000000.0,2026,1,0,0,0,0,0,0.0,0,0,0,0,0.0,0.0,0.0,0.0
Veraz Networks,Web Hosting,10000000.0,2026,1,0,0,0,0,0,0.0,0,0,0,0,0.0,0.0,0.0,0.0
Verdeeco,Analytics,1514205.0,2026,1,0,0,0,0,0,0.0,0,0,0,0,0.0,0.0,0.0,0.0
Verenium,Biotechnology,97309564.0,2026,1,0,0,0,0,0,0.0,0,0,0,0,0.0,0.0,0.0,0.0
Verical,E-Commerce|Electronics|Internet|Manufacturing|Marketplaces,6386422.0,22,1,0,0,0,0,0,0.0,0,0,0,0,0.0,0.0,0.0,0.0
VeriCenter,Enterprise Software,7000000.0,2026,1,0,0,0,0,0,0.0,0,0,0,0,0.0,0.0,0.0,0.0
Vericept,Software,20500000.0,27,1,0,0,0,0,0,0.0,0,0,0,0,0.0,0.0,0.0,0.0
Verid,Security,13200000.0,2026,1,0,0,0,0,0,0.0,0,0,0,0,0.0,0.0,0.0,0.0
VeriFone,Hardware + Software|Payments|Technology,17584713.0,45,1,0,0,0,0,0,0.0,0,0,0,0,0.0,0.0,0.0,0.0
Verinata Health,Health and Wellness,58250000.0,2026,1,0,0,0,0,0,0.0,0,0,0,0,0.0,0.0,0.0,0.0
VeriTeQ Corporation,Mobile,22058331.0,15,1,0,0,0,0,0,0.0,0,0,0,0,0.0,0.0,0.0,0.0
Verivue,Communications Infrastructure|Content Delivery|Networking|Video on Demand|Video Streaming,85000000.0,20,1,0,0,0,0,0,0.0,0,0,0,0,0.0,0.0,0.0,0.0
VeriWave,Mobile,18500000.0,2026,1,0,0,0,0,0,0.0,0,0,0,0,0.0,0.0,0.0,0.0
Verizon Communications,Communications Infrastructure|Information Technology|Mobile,30079503000.0,43,1,0,0,0,0,0,0.0,0,0,0,0,0.0,0.0,0.0,0.0
Verkkokauppa.com,Retail,0.0,34,1,0,0,0,0,0,0.0,0,0,0,0,0.0,0.0,0.0,0.0
Vermillion,Biotechnology|Diagnostics|Health Care,84392358.0,33,1,0,0,0,0,0,0.0,0,0,0,0,0.0,0.0,0.0,0.0
Vermont Teddy Bear,E-Commerce,0.0,45,1,0,0,0,0,0,0.0,0,0,0,0,0.0,0.0,0.0,0.0
Verold,Games|Web Design,1600000.0,16,1,0,0,0,0,0,0.0,0,0,0,0,0.0,0.0,0.0,0.0
Versa,Advertising|Digital Media,2000000.0,15,1,0,0,0,0,0,0.0,0,0,0,0,0.0,0.0,0.0,0.0
Versafe,Finance|FinTech|Security|Telecommunications,0.0,17,1,0,0,0,0,0,0.0,0,0,0,0,0.0,0.0,0.0,0.0
VersaPay,Enterprise Software,4840000.0,20,1,0,0,0,0,0,0.0,0,0,0,0,0.0,0.0,0.0,0.0
Versartis,Health Care,144499999.0,18,1,0,0,0,0,0,0.0,0,0,0,0,0.0,0.0,0.0,0.0
Verseon,Biotechnology,5832264.0,24,1,0,0,0,0,0,0.0,0,0,0,0,0.0,0.0,0.0,0.0
Versly,Collaboration|Content|Email|Office Space|Presentations|Software|Tracking,0.0,17,1,0,0,0,0,0,0.0,0,0,0,0,0.0,0.0,0.0,0.0
Vertex Energy,Clean Technology,17000000.0,15,1,0,0,0,0,0,0.0,0,0,0,0,0.0,0.0,0.0,0.0
Vertex Pharmaceuticals,Biotechnology,600397225.0,37,1,0,0,0,0,0,0.0,0,0,0,0,0.0,0.0,0.0,0.0
Vertica Systems,Analytics|Databases|Enterprises|Enterprise Software,30500000.0,21,1,0,0,0,0,0,0.0,0,0,0,0,0.0,0.0,0.0,0.0
Vertical Acuity,Analytics|Business Intelligence|Enterprise Software,6234609.0,19,1,0,0,0,0,0,0.0,0,0,0,0,0.0,0.0,0.0,0.0
Vertical Communications,Business Services|Telecommunications|Wireless,58000000.0,22,1,0,0,0,0,0,0.0,0,0,0,0,0.0,0.0,0.0,0.0
Vertical Media,Media|Publishing,778425.0,16,1,0,0,0,0,0,0.0,0,0,0,0,0.0,0.0,0.0,0.0
Vertical Performance Partners,Mobile,1500000.0,2026,1,0,0,0,0,0,0.0,0,0,0,0,0.0,0.0,0.0,0.0
VerticalResponse,Software,4417566.0,25,1,0,0,0,0,0,0.0,0,0,0,0,0.0,0.0,0.0,0.0
Vertro,Software|Web Design,250000.0,28,1,0,0,0,0,0,0.0,0,0,0,0,0.0,0.0,0.0,0.0
Veruta,Advertising,289998.0,18,1,0,0,0,0,0,0.0,0,0,0,0,0.0,0.0,0.0,0.0
Vessel,Analytics,100000.0,14,1,0,0,0,0,0,0.0,0,0,0,0,0.0,0.0,0.0,0.0
Vessix Vascular,Health Care,27700000.0,23,1,0,0,0,0,0,0.0,0,0,0,0,0.0,0.0,0.0,0.0
VetCentric,Biotechnology,17500000.0,2026,1,0,0,0,0,0,0.0,0,0,0,0,0.0,0.0,0.0,0.0
Vettro,Software,15000000.0,27,1,0,0,0,0,0,0.0,0,0,0,0,0.0,0.0,0.0,0.0
Veveo,Mobile|Video Streaming,28000000.0,2026,1,0,0,0,0,0,0.0,0,0,0,0,0.0,0.0,0.0,0.0
VF Corporation,Fashion|Sports,680611554.0,2026,1,0,0,0,0,0,0.0,0,0,0,0,0.0,0.0,0.0,0.0
VFA,Software,6000000.0,28,1,0,0,0,0,0,0.0,0,0,0,0,0.0,0.0,0.0,0.0
Vhayu Technologies,Enterprise Software,10250000.0,28,1,0,0,0,0,0,0.0,0,0,0,0,0.0,0.0,0.0,0.0
ViaCell,Biotechnology,20000000.0,33,1,0,0,0,0,0,0.0,0,0,0,0,0.0,0.0,0.0,0.0
Viacore,Communities|Services|Trading,3000000.0,27,1,0,0,0,0,0,0.0,0,0,0,0,0.0,0.0,0.0,0.0
ViAir,Services|Telecommunications|Wireless,15000000.0,2026,1,0,0,0,0,0,0.0,0,0,0,0,0.0,0.0,0.0,0.0
Viamet Pharmaceuticals,Biotechnology,91149997.0,21,1,0,0,0,0,0,0.0,0,0,0,0,0.0,0.0,0.0,0.0
ViaSat,Mobile,137805780.0,40,1,0,0,0,0,0,0.0,0,0,0,0,0.0,0.0,0.0,0.0
ViaWest,Data Centers|Services|Web Hosting,65000000.0,27,1,0,0,0,0,0,0.0,0,0,0,0,0.0,0.0,0.0,0.0
Vicept Therapeutics,Biotechnology|Medical,16000000.0,2026,1,0,0,0,0,0,0.0,0,0,0,0,0.0,0.0,0.0,0.0
Vidaao,E-Commerce|Promotional|Video,525000.0,14,1,0,0,0,0,0,0.0,0,0,0,0,0.0,0.0,0.0,0.0
Vidacare,Hardware + Software,7874999.0,2026,1,0,0,0,0,0,0.0,0,0,0,0,0.0,0.0,0.0,0.0
Vidavee,Web Hosting,6000000.0,2026,1,0,0,0,0,0,0.0,0,0,0,0,0.0,0.0,0.0,0.0
Video Furnace,Software|Video,2000000.0,2026,1,0,0,0,0,0,0.0,0,0,0,0,0.0,0.0,0.0,0.0
VideoIQ,Analytics,37535089.0,20,1,0,0,0,0,0,0.0,0,0,0,0,0.0,0.0,0.0,0.0
Videoplaza,Advertising|Technology|Video,17441786.0207046,19,1,0,0,0,0,0,0.0,0,0,0,0,0.0,0.0,0.0,0.0
VideoSurf,Hardware + Software,28000000.0,186,1,0,0,0,0,0,0.0,0,0,0,0,0.0,0.0,0.0,0.0
Vidible,Advertising Exchanges|Video,4450673.0,14,1,0,0,0,0,0,0.0,0,0,0,0,0.0,0.0,0.0,0.0
Vidmaker,Collaboration|Social Media|Video,668000.0,15,1,0,0,0,0,0,0.0,0,0,0,0,0.0,0.0,0.0,0.0
ViewCast,Communications Infrastructure,2510000.0,2026,1,0,0,0,0,0,0.0,0,0,0,0,0.0,0.0,0.0,0.0
Viewdle,Analytics|Augmented Reality|Computer Vision|Mobile|Photography|Video,12000000.0,20,1,0,0,0,0,0,0.0,0,0,0,0,0.0,0.0,0.0,0.0
Viewfinder,Curated Web,0.0,2026,1,0,0,0,0,0,0.0,0,0,0,0,0.0,0.0,0.0,0.0
Viewfinity,Enterprise Software,28660003.0,19,1,0,0,0,0,0,0.0,0,0,0,0,0.0,0.0,0.0,0.0
Viewpoint,Curated Web|Finance,0.0,50,1,0,0,0,0,0,0.0,0,0,0,0,0.0,0.0,0.0,0.0
"Viggle, Inc.",Digital Entertainment|Multi-level Marketing|Software,37000000.0,15,1,0,0,0,0,0,0.0,0,0,0,0,0.0,0.0,0.0,0.0
Converser,Android|Apps|Mobile,1200000.0,15,1,0,0,0,0,0,0.0,0,0,0,0,0.0,0.0,0.0,0.0
Vigix,Software,1146717.0,2026,1,0,0,0,0,0,0.0,0,0,0,0,0.0,0.0,0.0,0.0
Viigo,Entertainment|Mobile|News|Sports,7861607.0,22,1,0,0,0,0,0,0.0,0,0,0,0,0.0,0.0,0.0,0.0
Viki,Crowdsourcing|Curated Web|Entertainment|Television|Translation|Video|Video on Demand,24300000.0,16,1,0,0,0,0,0,0.0,0,0,0,0,0.0,0.0,0.0,0.0
Viking Therapeutics,Health and Wellness|Health Care|Medical|Therapeutics,2500000.0,14,1,0,0,0,0,0,0.0,0,0,0,0,0.0,0.0,0.0,0.0
"Localcents, Inc. (Villij.com)",Curated Web|Finance|FinTech|Reviews and Recommendations,210000.0,20,1,0,0,0,0,0,0.0,0,0,0,0,0.0,0.0,0.0,0.0
Vimicro International Corporation,Hardware|Hardware + Software|Semiconductors,50000000.0,27,1,0,0,0,0,0,0.0,0,0,0,0,0.0,0.0,0.0,0.0
"Vindigo, Inc.",Advertising|Apps|Games|Mobile|Wireless,6100000.0,2026,1,0,0,0,0,0,0.0,0,0,0,0,0.0,0.0,0.0,0.0
Vine,Mobile|Social Media|Video,0.0,14,1,0,0,0,0,0,0.0,0,0,0,0,0.0,0.0,0.0,0.0
Violin Memory,Semiconductors|Storage|Technology,187884937.0,21,1,0,0,0,0,0,0.0,0,0,0,0,0.0,0.0,0.0,0.0
vip.com,E-Commerce|Fashion|Shopping,70430000.0,2026,1,0,0,0,0,0,0.0,0,0,0,0,0.0,0.0,0.0,0.0
Vipshop,Customer Service|E-Commerce,20000000.0,18,1,0,0,0,0,0,0.0,0,0,0,0,0.0,0.0,0.0,0.0
VIPstore.com,E-Commerce,25073206.0,17,1,0,0,0,0,0,0.0,0,0,0,0,0.0,0.0,0.0,0.0
Virage Logic Corporation,Semiconductors,9500000.0,2026,1,0,0,0,0,0,0.0,0,0,0,0,0.0,0.0,0.0,0.0
Viralheat,Enterprise Software|Predictive Analytics|Publishing|Social Media Management|Social Media Monitoring,4325000.0,15,1,0,0,0,0,0,0.0,0,0,0,0,0.0,0.0,0.0,0.0
Virdia,Clean Energy|Clean Technology,110500000.0,19,1,0,0,0,0,0,0.0,0,0,0,0,0.0,0.0,0.0,0.0
Virident Systems,Clean Technology|Enterprise Software|Hardware|Technology,142332152.0,20,1,0,0,0,0,0,0.0,0,0,0,0,0.0,0.0,0.0,0.0
Viridity Software,Data Centers|Environmental Innovation|Services|Software,15000000.0,18,1,0,0,0,0,0,0.0,0,0,0,0,0.0,0.0,0.0,0.0
VirnetX,Software,6000000.0,21,1,0,0,0,0,0,0.0,0,0,0,0,0.0,0.0,0.0,0.0
Virobay,Biotechnology,18300000.0,20,1,0,0,0,0,0,0.0,0,0,0,0,0.0,0.0,0.0,0.0
Virsto Software,Cloud Computing|Software|Storage|Virtualization,24000000.0,19,1,0,0,0,0,0,0.0,0,0,0,0,0.0,0.0,0.0,0.0
Virtela Technology Services,IT Management|Mobility|Security|Telecommunications,5136706.0,25,1,0,0,0,0,0,0.0,0,0,0,0,0.0,0.0,0.0,0.0
VirtenSys,Infrastructure|IT Management|Technology,12000000.0,21,1,0,0,0,0,0,0.0,0,0,0,0,0.0,0.0,0.0,0.0
Virtual Computer,Software,21000000.0,19,1,0,0,0,0,0,0.0,0,0,0,0,0.0,0.0,0.0,0.0
Virtual Expert Clinics,Education,3566841.0,22,1,0,0,0,0,0,0.0,0,0,0,0,0.0,0.0,0.0,0.0
Virtual Iron Software,Software,44500000.0,23,1,0,0,0,0,0,0.0,0,0,0,0,0.0,0.0,0.0,0.0
VirtualLogix,Mobile|Software|Virtualization,29288979.0,24,1,0,0,0,0,0,0.0,0,0,0,0,0.0,0.0,0.0,0.0
VirtualSharp Software,Software,3911750.0,16,1,0,0,0,0,0,0.0,0,0,0,0,0.0,0.0,0.0,0.0
Virtual Solutions,Software,0.0,28,1,0,0,0,0,0,0.0,0,0,0,0,0.0,0.0,0.0,0.0
Virtuata,Security|Virtualization,6000000.0,16,1,0,0,0,0,0,0.0,0,0,0,0,0.0,0.0,0.0,0.0
VirtuOz,Enterprise Software,38764000.0,24,1,0,0,0,0,0,0.0,0,0,0,0,0.0,0.0,0.0,0.0
Virtusa,Technology,20000000.0,30,1,0,0,0,0,0,0.0,0,0,0,0,0.0,0.0,0.0,0.0
Virtustream,Enterprise Software,129642925.0,18,1,0,0,0,0,0,0.0,0,0,0,0,0.0,0.0,0.0,0.0
Vishay Precision Group,Hardware + Software,25000000.0,16,1,0,0,0,0,0,0.0,0,0,0,0,0.0,0.0,0.0,0.0
Visible World,Advertising,33000000.0,26,1,0,0,0,0,0,0.0,0,0,0,0,0.0,0.0,0.0,0.0
Visible Path,Business Services|Social Media|Social Network Media,28400000.0,24,1,0,0,0,0,0,0.0,0,0,0,0,0.0,0.0,0.0,0.0
Visible Technologies,Analytics|Brand Marketing|Social Media|Social Media Monitoring,83302652.0,21,1,0,0,0,0,0,0.0,0,0,0,0,0.0,0.0,0.0,0.0
Visiogen,Health Care,40000000.0,25,1,0,0,0,0,0,0.0,0,0,0,0,0.0,0.0,0.0,0.0
Vision Sciences,Biotechnology,10500000.0,39,1,0,0,0,0,0,0.0,0,0,0,0,0.0,0.0,0.0,0.0
Vision Software PTY,0,15000000.0,2026,1,0,0,0,0,0,0.0,0,0,0,0,0.0,0.0,0.0,0.0
Vision Source,Health Care,108000000.0,35,1,0,0,0,0,0,0.0,0,0,0,0,0.0,0.0,0.0,0.0
VisionChina Media Inc,Advertising|Photography,11500000.0,21,1,0,0,0,0,0,0.0,0,0,0,0,0.0,0.0,0.0,0.0
VisionWaves,Information Technology,0.0,26,1,0,0,0,0,0,0.0,0,0,0,0,0.0,0.0,0.0,0.0
VisiTrend,Analytics|Cyber Security|Visualization,1250000.0,17,1,0,0,0,0,0,0.0,0,0,0,0,0.0,0.0,0.0,0.0
VistaGen Therapeutics,Biotechnology,44750281.0,13,1,0,0,0,0,0,0.0,0,0,0,0,0.0,0.0,0.0,0.0
VistaScape,Computers|Software|Technology,10500000.0,27,1,0,0,0,0,0,0.0,0,0,0,0,0.0,0.0,0.0,0.0
Visual Revenue,Analytics|Enterprises|Media|Optimization|Predictive Analytics|Real Time|SaaS,2212000.0,16,1,0,0,0,0,0,0.0,0,0,0,0,0.0,0.0,0.0,0.0
Visualant,Health Diagnostics|Semiconductors,15137842.0,28,1,0,0,0,0,0,0.0,0,0,0,0,0.0,0.0,0.0,0.0
Visualase,Biotechnology,8700000.0,21,1,0,0,0,0,0,0.0,0,0,0,0,0.0,0.0,0.0,0.0
VisuMotion,Hardware + Software,799000.0,2026,1,0,0,0,0,0,0.0,0,0,0,0,0.0,0.0,0.0,0.0
Vitae Pharmaceuticals,Bio-Pharm|Clinical Trials|Health Care Information Technology|Social Innovation|Testing,79000000.0,2026,1,0,0,0,0,0,0.0,0,0,0,0,0.0,0.0,0.0,0.0
Vital Therapies,Biotechnology|Health Care,205868476.0,23,1,0,0,0,0,0,0.0,0,0,0,0,0.0,0.0,0.0,0.0
Vitrinepix,E-Commerce,0.0,16,1,0,0,0,0,0,0.0,0,0,0,0,0.0,0.0,0.0,0.0
Vitrue,Advertising|Enterprise Software|Sales and Marketing|Social Media|Social Media Advertising|Social Media Marketing,33000000.0,20,1,0,0,0,0,0,0.0,0,0,0,0,0.0,0.0,0.0,0.0
VivaBioCell,Biotechnology,606672.0,2026,1,0,0,0,0,0,0.0,0,0,0,0,0.0,0.0,0.0,0.0
Vivant,0,11600000.0,2026,1,0,0,0,0,0,0.0,0,0,0,0,0.0,0.0,0.0,0.0
VivaSmart,Comparison Shopping|Curated Web,250000.0,27,1,0,0,0,0,0,0.0,0,0,0,0,0.0,0.0,0.0,0.0
Vivid Logic,Games,5999997.0,27,1,0,0,0,0,0,0.0,0,0,0,0,0.0,0.0,0.0,0.0
Vivint Solar,Clean Technology,280000000.0,15,1,0,0,0,0,0,0.0,0,0,0,0,0.0,0.0,0.0,0.0
Vivione Biosciences,Health Care,4671652.0,20,1,0,0,0,0,0,0.0,0,0,0,0,0.0,0.0,0.0,0.0
Vivity Labs,Games,1000000.0,19,1,0,0,0,0,0,0.0,0,0,0,0,0.0,0.0,0.0,0.0
Vivotech,Mobile,27200000.0,25,1,0,0,0,0,0,0.0,0,0,0,0,0.0,0.0,0.0,0.0
Vivisimo,Enterprise Software,5660000.0,2026,1,0,0,0,0,0,0.0,0,0,0,0,0.0,0.0,0.0,0.0
ViVu,Messaging,3000000.0,17,1,0,0,0,0,0,0.0,0,0,0,0,0.0,0.0,0.0,0.0
Vixel Corporation,Technology,8000000.0,2026,1,0,0,0,0,0,0.0,0,0,0,0,0.0,0.0,0.0,0.0
Viximo,Games|Social Games|Social Media|Virtual Goods,5000000.0,2026,1,0,0,0,0,0,0.0,0,0,0,0,0.0,0.0,0.0,0.0
VIXXI Solutions,Web Hosting,4000000.0,21,1,0,0,0,0,0,0.0,0,0,0,0,0.0,0.0,0.0,0.0
Vizibility,Brand Marketing|Mobile|Reputation|Search|SEO,4705910.0,17,1,0,0,0,0,0,0.0,0,0,0,0,0.0,0.0,0.0,0.0
Vizify,Curated Web|Finance,1510000.0,15,1,0,0,0,0,0,0.0,0,0,0,0,0.0,0.0,0.0,0.0
Vizu Corporation,Advertising,13075000.0,21,1,0,0,0,0,0,0.0,0,0,0,0,0.0,0.0,0.0,0.0
VKernel Corporation,Software|Virtualization,11655000.0,19,1,0,0,0,0,0,0.0,0,0,0,0,0.0,0.0,0.0,0.0
Vlingo,Audio|Developer APIs|Mobile|Telecommunications,26500000.0,20,1,0,0,0,0,0,0.0,0,0,0,0,0.0,0.0,0.0,0.0
VMG Health,Financial Services,0.0,31,1,0,0,0,0,0,0.0,0,0,0,0,0.0,0.0,0.0,0.0
VMware,Software,368500000.0,28,1,0,0,0,0,0,0.0,0,0,0,0,0.0,0.0,0.0,0.0
VocalData,Internet|Service Providers|Telecommunications,44500000.0,2026,1,0,0,0,0,0,0.0,0,0,0,0,0.0,0.0,0.0,0.0
VocalIQ,Audio|Automotive|Mobile|Wearables,1275575.0,15,1,0,0,0,0,0,0.0,0,0,0,0,0.0,0.0,0.0,0.0
Vocalocity,Communications Hardware|Enterprise Software|VoIP,46617107.0,19,1,0,0,0,0,0,0.0,0,0,0,0,0.0,0.0,0.0,0.0
Vocation,Corporate Training,74000000.0,13,1,0,0,0,0,0,0.0,0,0,0,0,0.0,0.0,0.0,0.0
Vocent,Software,6400000.0,25,1,0,0,0,0,0,0.0,0,0,0,0,0.0,0.0,0.0,0.0
Vocera Communications,Health Care Information Technology|Mobile|Software|Telecommunications,20729000.0,26,1,0,0,0,0,0,0.0,0,0,0,0,0.0,0.0,0.0,0.0
Vocollect,Chat|Hardware + Software,15000000.0,38,1,0,0,0,0,0,0.0,0,0,0,0,0.0,0.0,0.0,0.0
Vocus Communications,Mobile,48700000.0,18,1,0,0,0,0,0,0.0,0,0,0,0,0.0,0.0,0.0,0.0
Vodis Pharmaceuticals,Pharmaceuticals,750000.0,13,1,0,0,0,0,0,0.0,0,0,0,0,0.0,0.0,0.0,0.0
vogogo,Curated Web,21000000.0,18,1,0,0,0,0,0,0.0,0,0,0,0,0.0,0.0,0.0,0.0
Voice123,Advertising|Audio,0.0,23,1,0,0,0,0,0,0.0,0,0,0,0,0.0,0.0,0.0,0.0
Voicegem,Messaging|Mobile,0.0,14,1,0,0,0,0,0,0.0,0,0,0,0,0.0,0.0,0.0,0.0
VoiceObjects,Messaging,22300000.0,25,1,0,0,0,0,0,0.0,0,0,0,0,0.0,0.0,0.0,0.0
Volantis Systems,Software,7500000.0,26,1,0,0,0,0,0,0.0,0,0,0,0,0.0,0.0,0.0,0.0
Volas Entertainment,Content|Games|Mobile|Portals,0.0,22,1,0,0,0,0,0,0.0,0,0,0,0,0.0,0.0,0.0,0.0
Volex,Consumers|Health Care|Telecommunications|Wireless,30898708.0,2026,1,0,0,0,0,0,0.0,0,0,0,0,0.0,0.0,0.0,0.0
VOLITIONRX,Biotechnology|Health Diagnostics,4000000.0,16,1,0,0,0,0,0,0.0,0,0,0,0,0.0,0.0,0.0,0.0
Volly,Career Planning|Events|Mobile|Networking|Real Time,400000.0,16,1,0,0,0,0,0,0.0,0,0,0,0,0.0,0.0,0.0,0.0
VoloMetrix,Analytics|Enterprises|Enterprise Software|Social Media,16900000.0,15,1,0,0,0,0,0,0.0,0,0,0,0,0.0,0.0,0.0,0.0
Voltage Security,Databases|Data Security|Security,39225000.0,24,1,0,0,0,0,0,0.0,0,0,0,0,0.0,0.0,0.0,0.0
Voltaire,Computers|Networking|Software|Storage|Virtualization,45200000.0,29,1,0,0,0,0,0,0.0,0,0,0,0,0.0,0.0,0.0,0.0
Voltaix,Semiconductors,21500000.0,40,1,0,0,0,0,0,0.0,0,0,0,0,0.0,0.0,0.0,0.0
Voltari,Ad Targeting|Advertising|Analytics|Big Data|Machine Learning|Mobile|Predictive Analytics|Real Time|Sales and Marketing,323834120.0,25,1,0,0,0,0,0,0.0,0,0,0,0,0.0,0.0,0.0,0.0
VoluBill,Software,29243184.4131357,25,1,0,0,0,0,0,0.0,0,0,0,0,0.0,0.0,0.0,0.0
Vonage,Mobile|Telecommunications,460000000.0,25,1,0,0,0,0,0,0.0,0,0,0,0,0.0,0.0,0.0,0.0
Vontu,Software,35000000.0,25,1,0,0,0,0,0,0.0,0,0,0,0,0.0,0.0,0.0,0.0
Vordel,Cloud Security|Software,10000000.0,2026,1,0,0,0,0,0,0.0,0,0,0,0,0.0,0.0,0.0,0.0
Vormetric,Enterprise Software,45000000.0,25,1,0,0,0,0,0,0.0,0,0,0,0,0.0,0.0,0.0,0.0
VoterTide,Analytics|Politics|Social Media|Software,500000.0,15,1,0,0,0,0,0,0.0,0,0,0,0,0.0,0.0,0.0,0.0
Votizen,Curated Web|Law Enforcement|Politics|Social Media,2250000.0,17,1,0,0,0,0,0,0.0,0,0,0,0,0.0,0.0,0.0,0.0
Vovici,Communities|Enterprise Software,19023247.0,20,1,0,0,0,0,0,0.0,0,0,0,0,0.0,0.0,0.0,0.0
Voxbone,Enterprise Software|SMS|Telecommunications,1522481.0,21,1,0,0,0,0,0,0.0,0,0,0,0,0.0,0.0,0.0,0.0
Voxel (Internap),Content Delivery|Linux|Web Hosting,5500000.0,27,1,0,0,0,0,0,0.0,0,0,0,0,0.0,0.0,0.0,0.0
Voxeo,Chat|VoIP|Web Hosting,9000000.0,27,1,0,0,0,0,0,0.0,0,0,0,0,0.0,0.0,0.0,0.0
Voxify,Enterprise Software,33000000.0,25,1,0,0,0,0,0,0.0,0,0,0,0,0.0,0.0,0.0,0.0
VoxPop Network Corporation,Games,3500000.0,20,1,0,0,0,0,0,0.0,0,0,0,0,0.0,0.0,0.0,0.0
Voyager Therapeutics,Biotechnology,105000000.0,12,1,0,0,0,0,0,0.0,0,0,0,0,0.0,0.0,0.0,0.0
Voyant Technologies,Information Technology|Service Providers|Services,15000000.0,2026,1,0,0,0,0,0,0.0,0,0,0,0,0.0,0.0,0.0,0.0
Voyence,Design|EdTech|Education|Finance|FinTech|Health Care|Security|Software Compliance,12000000.0,26,1,0,0,0,0,0,0.0,0,0,0,0,0.0,0.0,0.0,0.0
VPIsystems,Software,19765861.0,29,1,0,0,0,0,0,0.0,0,0,0,0,0.0,0.0,0.0,0.0
Vringo,Mobile|Software|Telecommunications|Video,33632000.0,20,1,0,0,0,0,0,0.0,0,0,0,0,0.0,0.0,0.0,0.0
